Land;Partner;Variable;Einheit;Jahr;Wert;Quelle
IRL;CHE;Foreign Claims;Mio. US-$;2006;3838;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2006;84713;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2006;4435;BIS
IRL;EST;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2006;28662;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2006;26882;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2006;229670;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2006;52465;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2006;9204;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2006;3801;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2006;12250;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2006;1794;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;POL;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2006;5441;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2006;55908;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2006;0;BIS
IRL;AUT;Foreign Claims;Mio. US-$;2007;14290;BIS
IRL;ARG;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;AUS;Foreign Claims;Mio. US-$;2007;8919;BIS
IRL;BEL;Foreign Claims;Mio. US-$;2007;7321;BIS
IRL;BGR;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;BRA;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;CAN;Foreign Claims;Mio. US-$;2007;11408;BIS
IRL;CHE;Foreign Claims;Mio. US-$;2007;4199;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2007;83749;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2007;4653;BIS
IRL;EST;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2007;37256;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2007;31313;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2007;276058;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2007;9301;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2007;50968;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2007;12766;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2007;2877;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2007;17105;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2007;1839;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2007;337;BIS
IRL;POL;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2007;7298;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2007;7287;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2007;80916;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2007;0;BIS
IRL;AUT;Foreign Claims;Mio. US-$;2008;5921;BIS
IRL;ARG;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;AUS;Foreign Claims;Mio. US-$;2008;7458;BIS
IRL;BEL;Foreign Claims;Mio. US-$;2008;7701;BIS
IRL;BGR;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;BRA;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;CAN;Foreign Claims;Mio. US-$;2008;11549;BIS
IRL;CHE;Foreign Claims;Mio. US-$;2008;2783;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2008;46932;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2008;4388;BIS
IRL;EST;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2008;31916;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2008;24643;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2008;240722;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2008;8349;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2008;46790;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2008;16989;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2008;5600;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2008;16880;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2008;2380;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2008;405;BIS
IRL;POL;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2008;5536;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2008;5510;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2008;117634;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2008;0;BIS
IRL;AUT;Foreign Claims;Mio. US-$;2009;6045;BIS
IRL;ARG;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;AUS;Foreign Claims;Mio. US-$;2009;7608;BIS
IRL;BEL;Foreign Claims;Mio. US-$;2009;6113;BIS
IRL;BGR;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;BRA;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;CAN;Foreign Claims;Mio. US-$;2009;11993;BIS
IRL;CHE;Foreign Claims;Mio. US-$;2009;2457;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2009;36351;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2009;4220;BIS
IRL;EST;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2009;30225;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2009;20598;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2009;231970;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2009;8464;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2009;46258;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2009;15216;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2009;7509;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2009;15472;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2009;2320;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2009;319;BIS
IRL;POL;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2009;5431;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2009;3603;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2009;95509;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2009;0;BIS
IRL;AUT;Foreign Claims;Mio. US-$;2010;3468;BIS
IRL;ARG;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;AUS;Foreign Claims;Mio. US-$;2010;2350;BIS
IRL;BEL;Foreign Claims;Mio. US-$;2010;4839;BIS
IRL;BGR;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;BRA;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;CAN;Foreign Claims;Mio. US-$;2010;6210;BIS
IRL;CHE;Foreign Claims;Mio. US-$;2010;1541;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2010;73231;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2010;1011;BIS
IRL;EST;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2010;13907;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2010;15388;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2010;178689;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2010;740;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2010;13315;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2010;2270;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2010;2940;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2010;6841;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2010;1057;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2010;185;BIS
IRL;POL;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2010;2497;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2010;2219;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2010;50918;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2010;0;BIS
IRL;AUT;Foreign Claims;Mio. US-$;2011;420;BIS
IRL;ARG;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;AUS;Foreign Claims;Mio. US-$;2011;809;BIS
IRL;BEL;Foreign Claims;Mio. US-$;2011;296;BIS
IRL;BGR;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;BRA;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;CAN;Foreign Claims;Mio. US-$;2011;1056;BIS
IRL;CHE;Foreign Claims;Mio. US-$;2011;214;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2011;2762;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2011;747;BIS
IRL;EST;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2011;4696;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2011;5058;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2011;139291;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2011;150;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2011;1293;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2011;63;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2011;1423;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2011;2518;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2011;309;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2011;9;BIS
IRL;POL;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2011;517;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2011;551;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2011;9570;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2011;0;BIS
IRL;AUT;Foreign Claims;Mio. US-$;2012;311;BIS
IRL;ARG;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;AUS;Foreign Claims;Mio. US-$;2012;700;BIS
IRL;BEL;Foreign Claims;Mio. US-$;2012;269;BIS
IRL;BGR;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;BRA;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;CAN;Foreign Claims;Mio. US-$;2012;369;BIS
IRL;CHE;Foreign Claims;Mio. US-$;2012;180;BIS
IRL;CHL;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;CHN;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;CYP;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;CZE;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;DEU;Foreign Claims;Mio. US-$;2012;2105;BIS
IRL;DNK;Foreign Claims;Mio. US-$;2012;594;BIS
IRL;EST;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;ESP;Foreign Claims;Mio. US-$;2012;3928;BIS
IRL;FIN;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;FRA;Foreign Claims;Mio. US-$;2012;4815;BIS
IRL;GBR;Foreign Claims;Mio. US-$;2012;113511;BIS
IRL;GRC;Foreign Claims;Mio. US-$;2012;113;BIS
IRL;HRV;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;HUN;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;IRL;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;ISR;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;IND;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;ITA;Foreign Claims;Mio. US-$;2012;948;BIS
IRL;JPN;Foreign Claims;Mio. US-$;2012;83;BIS
IRL;KOR;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;LTU;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;LUX;Foreign Claims;Mio. US-$;2012;1266;BIS
IRL;LVA;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;MLT;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;MEX;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;NLD;Foreign Claims;Mio. US-$;2012;2109;BIS
IRL;NOR;Foreign Claims;Mio. US-$;2012;265;BIS
IRL;NZL;Foreign Claims;Mio. US-$;2012;21;BIS
IRL;POL;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;PRT;Foreign Claims;Mio. US-$;2012;378;BIS
IRL;ROU;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;RUS;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;SWE;Foreign Claims;Mio. US-$;2012;455;BIS
IRL;SVN;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;SVK;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;TUR;Foreign Claims;Mio. US-$;2012;0;BIS
IRL;USA;Foreign Claims;Mio. US-$;2012;6312;BIS
IRL;ZAF;Foreign Claims;Mio. US-$;2012;0;BIS
ITA;AUT;Foreign Claims;Mio. US-$;2000;3562;BIS
ITA;ARG;Foreign Claims;Mio. US-$;2000;7661;BIS
ITA;AUS;Foreign Claims;Mio. US-$;2000;675;BIS
ITA;BEL;Foreign Claims;Mio. US-$;2000;8637;BIS
ITA;BGR;Foreign Claims;Mio. US-$;2000;129;BIS
ITA;BRA;Foreign Claims;Mio. US-$;2000;10918;BIS
ITA;CAN;Foreign Claims;Mio. US-$;2000;1680;BIS
ITA;CHE;Foreign Claims;Mio. US-$;2000;3970;BIS
ITA;CHL;Foreign Claims;Mio. US-$;2000;858;BIS
ITA;CHN;Foreign Claims;Mio. US-$;2000;925;BIS
ITA;CYP;Foreign Claims;Mio. US-$;2000;79;BIS
ITA;CZE;Foreign Claims;Mio. US-$;2000;163;BIS
ITA;DEU;Foreign Claims;Mio. US-$;2000;20174;BIS
ITA;DNK;Foreign Claims;Mio. US-$;2000;981;BIS
ITA;EST;Foreign Claims;Mio. US-$;2000;7;BIS
ITA;ESP;Foreign Claims;Mio. US-$;2000;7556;BIS
ITA;FIN;Foreign Claims;Mio. US-$;2000;549;BIS
ITA;FRA;Foreign Claims;Mio. US-$;2000;26519;BIS
ITA;GBR;Foreign Claims;Mio. US-$;2000;42526;BIS
ITA;GRC;Foreign Claims;Mio. US-$;2000;2469;BIS
ITA;HRV;Foreign Claims;Mio. US-$;2000;3385;BIS
ITA;HUN;Foreign Claims;Mio. US-$;2000;2052;BIS
ITA;IRL;Foreign Claims;Mio. US-$;2000;3713;BIS
ITA;ISR;Foreign Claims;Mio. US-$;2000;130;BIS
ITA;IND;Foreign Claims;Mio. US-$;2000;278;BIS
ITA;ITA;Foreign Claims;Mio. US-$;2000;0;BIS
ITA;JPN;Foreign Claims;Mio. US-$;2000;6974;BIS
ITA;KOR;Foreign Claims;Mio. US-$;2000;701;BIS
ITA;LTU;Foreign Claims;Mio. US-$;2000;20;BIS
ITA;LUX;Foreign Claims;Mio. US-$;2000;18558;BIS
ITA;LVA;Foreign Claims;Mio. US-$;2000;6;BIS
ITA;MLT;Foreign Claims;Mio. US-$;2000;184;BIS
ITA;MEX;Foreign Claims;Mio. US-$;2000;1885;BIS
ITA;NLD;Foreign Claims;Mio. US-$;2000;11062;BIS
ITA;NOR;Foreign Claims;Mio. US-$;2000;731;BIS
ITA;NZL;Foreign Claims;Mio. US-$;2000;365;BIS
ITA;POL;Foreign Claims;Mio. US-$;2000;13257;BIS
ITA;PRT;Foreign Claims;Mio. US-$;2000;7090;BIS
ITA;ROU;Foreign Claims;Mio. US-$;2000;239;BIS
ITA;RUS;Foreign Claims;Mio. US-$;2000;2292;BIS
ITA;SWE;Foreign Claims;Mio. US-$;2000;1248;BIS
ITA;SVN;Foreign Claims;Mio. US-$;2000;253;BIS
ITA;SVK;Foreign Claims;Mio. US-$;2000;96;BIS
ITA;TUR;Foreign Claims;Mio. US-$;2000;1784;BIS
ITA;USA;Foreign Claims;Mio. US-$;2000;38977;BIS
ITA;ZAF;Foreign Claims;Mio. US-$;2000;142;BIS
ITA;AUT;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;ARG;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;AUS;Foreign Claims;Mio. US-$;2001;1056;BIS
ITA;BEL;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;BGR;Foreign Claims;Mio. US-$;2001;118;BIS
ITA;BRA;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;CAN;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;CHE;Foreign Claims;Mio. US-$;2001;4795;BIS
ITA;CHL;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;CHN;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;CYP;Foreign Claims;Mio. US-$;2001;71;BIS
ITA;CZE;Foreign Claims;Mio. US-$;2001;92;BIS
ITA;DEU;Foreign Claims;Mio. US-$;2001;19389;BIS
ITA;DNK;Foreign Claims;Mio. US-$;2001;823;BIS
ITA;EST;Foreign Claims;Mio. US-$;2001;53;BIS
ITA;ESP;Foreign Claims;Mio. US-$;2001;7475;BIS
ITA;FIN;Foreign Claims;Mio. US-$;2001;424;BIS
ITA;FRA;Foreign Claims;Mio. US-$;2001;24423;BIS
ITA;GBR;Foreign Claims;Mio. US-$;2001;41703;BIS
ITA;GRC;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;HRV;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;HUN;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;IRL;Foreign Claims;Mio. US-$;2001;4354;BIS
ITA;ISR;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;IND;Foreign Claims;Mio. US-$;2001;299;BIS
ITA;ITA;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;JPN;Foreign Claims;Mio. US-$;2001;4345;BIS
ITA;KOR;Foreign Claims;Mio. US-$;2001;646;BIS
ITA;LTU;Foreign Claims;Mio. US-$;2001;21;BIS
ITA;LUX;Foreign Claims;Mio. US-$;2001;19605;BIS
ITA;LVA;Foreign Claims;Mio. US-$;2001;9;BIS
ITA;MLT;Foreign Claims;Mio. US-$;2001;161;BIS
ITA;MEX;Foreign Claims;Mio. US-$;2001;1809;BIS
ITA;NLD;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;NOR;Foreign Claims;Mio. US-$;2001;568;BIS
ITA;NZL;Foreign Claims;Mio. US-$;2001;412;BIS
ITA;POL;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;PRT;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;ROU;Foreign Claims;Mio. US-$;2001;283;BIS
ITA;RUS;Foreign Claims;Mio. US-$;2001;1925;BIS
ITA;SWE;Foreign Claims;Mio. US-$;2001;1239;BIS
ITA;SVN;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;SVK;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;TUR;Foreign Claims;Mio. US-$;2001;0;BIS
ITA;USA;Foreign Claims;Mio. US-$;2001;31372;BIS
ITA;ZAF;Foreign Claims;Mio. US-$;2001;122;BIS
ITA;AUT;Foreign Claims;Mio. US-$;2002;0;BIS
ITA;ARG;Foreign Claims;Mio. US-$;2002;3258;BIS
ITA;AUS;Foreign Claims;Mio. US-$;2002;756;BIS
ITA;BEL;Foreign Claims;Mio. US-$;2002;12101;BIS
ITA;BGR;Foreign Claims;Mio. US-$;2002;641;BIS
ITA;BRA;Foreign Claims;Mio. US-$;2002;7497;BIS
ITA;CAN;Foreign Claims;Mio. US-$;2002;1180;BIS
ITA;CHE;Foreign Claims;Mio. US-$;2002;4163;BIS
ITA;CHL;Foreign Claims;Mio. US-$;2002;711;BIS
ITA;CHN;Foreign Claims;Mio. US-$;2002;0;BIS
ITA;CYP;Foreign Claims;Mio. US-$;2002;76;BIS
ITA;CZE;Foreign Claims;Mio. US-$;2002;349;BIS
